Grid Size ,64
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,53,29,1.1463661194,1.1463663578,0,24.6468772888,-2.86591589451,0
0,1,53,30,1.1463661194,1.14636635781,0,24.6468772888,-1.7195495367,0
0,1,52,30,1.1463680267,1.1463662386,0,23.5005102157,-1.71954935789,0
0,0,53,29,1.1463661194,1.1463663578,0,24.6468772888,-2.86591589451,0
0,1,52,30,1.1463680267,1.1463662386,0,23.5005102157,-1.71954935789,0
0,1,52,29,1.1463680267,1.1463663578,0,23.5005102157,-2.86591565609,0
0,1,52,28,1.1463680267,1.14636611939,0,23.5005102157,-4.01228189468,0
0,1,53,28,1.1463661194,1.14636588097,0,24.6468772888,-4.01228201389,0
0,1,54,28,1.1463661194,1.1463663578,0,25.7932434082,-4.01228225231,0
0,1,54,29,1.1463661194,1.1463663578,0,25.7932434082,-2.86591589451,0
0,1,54,30,1.1463661194,1.14636611939,0,25.7932434082,-1.71954965592,0
0,1,53,30,1.1463661194,1.14636635781,0,24.6468772888,-1.7195495367,0
0,0,54,29,1.1463661194,1.1463663578,0,25.7932434082,-2.86591589451,0
0,1,53,30,1.1463661194,1.14636635781,0,24.6468772888,-1.7195495367,0
0,1,53,29,1.1463661194,1.1463663578,0,24.6468772888,-2.86591589451,0
0,1,53,28,1.1463661194,1.14636588097,0,24.6468772888,-4.01228201389,0
0,1,54,28,1.1463661194,1.1463663578,0,25.7932434082,-4.01228225231,0
0,1,55,28,1.1463661194,1.1463663578,0,26.9396095276,-4.01228225231,0
0,1,55,29,1.1463661194,1.14636611938,0,26.9396095276,-2.86591601372,0
0,1,55,30,1.1463661194,1.1463662386,0,26.9396095276,-1.71954983473,0
0,1,54,30,1.1463661194,1.14636611939,0,25.7932434082,-1.71954965592,0
0,0,55,29,1.1463661194,1.14636611938,0,26.9396095276,-2.86591601372,0
0,1,54,30,1.1463661194,1.14636611939,0,25.7932434082,-1.71954965592,0
0,1,54,29,1.1463661194,1.1463663578,0,25.7932434082,-2.86591589451,0
0,1,54,28,1.1463661194,1.1463663578,0,25.7932434082,-4.01228225231,0
0,1,55,28,1.1463661194,1.1463663578,0,26.9396095276,-4.01228225231,0
0,1,56,28,1.1463661194,1.14636611938,0,28.085975647,-4.01228237152,0
0,1,56,29,1.1463661194,1.14636611939,0,28.085975647,-2.86591625213,0
0,1,56,30,1.1463661194,1.14636623859,0,28.085975647,-1.71955007315,0
0,1,55,30,1.1463661194,1.1463662386,0,26.9396095276,-1.71954983473,0
0,0,56,29,1.1463661194,1.14636611939,0,28.085975647,-2.86591625213,0
0,1,55,30,1.1463661194,1.1463662386,0,26.9396095276,-1.71954983473,0
0,1,55,29,1.1463661194,1.14636611938,0,26.9396095276,-2.86591601372,0
0,1,55,28,1.1463661194,1.1463663578,0,26.9396095276,-4.01228225231,0
0,1,56,28,1.1463661194,1.14636611938,0,28.085975647,-4.01228237152,0
0,1,57,28,1.1463661193,1.1463663578,0,29.2323417664,-4.01228272915,0
0,1,57,29,1.1463661193,1.14636635781,0,29.2323417664,-2.86591637134,0
0,1,57,30,1.1463661193,1.14636600017,0,29.2323417664,-1.71955019236,0
0,1,56,30,1.1463661194,1.14636623859,0,28.085975647,-1.71955007315,0
0,0,57,29,1.1463661193,1.14636635781,0,29.2323417664,-2.86591637134,0
0,1,56,30,1.1463661194,1.14636623859,0,28.085975647,-1.71955007315,0
0,1,56,29,1.1463661194,1.14636611939,0,28.085975647,-2.86591625213,0
0,1,56,28,1.1463661194,1.14636611938,0,28.085975647,-4.01228237152,0
0,1,57,28,1.1463661193,1.1463663578,0,29.2323417664,-4.01228272915,0
0,1,58,28,1.1463661194,1.14636659622,0,30.3787078857,-4.01228308678,0
0,1,58,29,1.1463661194,1.14636635781,0,30.3787078857,-2.86591660976,0
0,1,58,30,1.1463661194,1.14636600017,0,30.3787078857,-1.71955043078,0
0,1,57,30,1.1463661193,1.14636600017,0,29.2323417664,-1.71955019236,0
0,0,58,29,1.1463661194,1.14636635781,0,30.3787078857,-2.86591660976,0
0,1,57,30,1.1463661193,1.14636600017,0,29.2323417664,-1.71955019236,0
0,1,57,29,1.1463661193,1.14636635781,0,29.2323417664,-2.86591637134,0
0,1,57,28,1.1463661193,1.1463663578,0,29.2323417664,-4.01228272915,0
0,1,58,28,1.1463661194,1.14636659622,0,30.3787078857,-4.01228308678,0
0,1,59,28,1.1463680268,1.14636611939,0,31.5250749588,-4.0122833252,0
0,1,59,29,1.1463680268,1.1463663578,0,31.5250749588,-2.8659170866,0
0,1,59,30,1.1463680268,1.1463663578,0,31.5250749588,-1.7195507288,0
0,1,58,30,1.1463661194,1.14636600017,0,30.3787078857,-1.71955043078,0
0,0,59,29,1.1463680268,1.1463663578,0,31.5250749588,-2.8659170866,0
0,1,58,30,1.1463661194,1.14636600017,0,30.3787078857,-1.71955043078,0
0,1,58,29,1.1463661194,1.14636635781,0,30.3787078857,-2.86591660976,0
0,1,58,28,1.1463661194,1.14636659622,0,30.3787078857,-4.01228308678,0
0,1,59,28,1.1463680268,1.14636611939,0,31.5250749588,-4.0122833252,0
0,1,60,28,1.1463661194,1.14636611939,0,32.6714420319,-4.0122833252,0
0,1,60,29,1.1463661194,1.14636611938,0,32.6714420319,-2.86591720581,0
0,1,60,30,1.1463661194,1.14636647701,0,32.6714420319,-1.71955090762,0
0,1,59,30,1.1463680268,1.1463663578,0,31.5250749588,-1.7195507288,0
0,0,60,29,1.1463661194,1.14636611938,0,32.6714420319,-2.86591720581,0
0,1,59,30,1.1463680268,1.1463663578,0,31.5250749588,-1.7195507288,0
0,1,59,29,1.1463680268,1.1463663578,0,31.5250749588,-2.8659170866,0
0,1,59,28,1.1463680268,1.14636611939,0,31.5250749588,-4.0122833252,0
0,1,60,28,1.1463661194,1.14636611939,0,32.6714420319,-4.0122833252,0
0,1,61,28,1.1463661193,1.14636588097,0,33.8178081512,-4.0122834444,0
0,1,61,29,1.1463661193,1.14636611938,0,33.8178081512,-2.86591744423,0
0,1,61,30,1.1463661193,1.14636635781,0,33.8178081512,-1.71955120564,0
0,1,60,30,1.1463661194,1.14636647701,0,32.6714420319,-1.71955090762,0
0,0,61,29,1.1463661193,1.14636611938,0,33.8178081512,-2.86591744423,0
0,1,60,30,1.1463661194,1.14636647701,0,32.6714420319,-1.71955090762,0
0,1,60,29,1.1463661194,1.14636611938,0,32.6714420319,-2.86591720581,0
0,1,60,28,1.1463661194,1.14636611939,0,32.6714420319,-4.0122833252,0
0,1,61,28,1.1463661193,1.14636588097,0,33.8178081512,-4.0122834444,0
0,1,62,28,1.1463661194,1.14636564255,0,34.9641742706,-4.01228356362,0
0,1,62,29,1.1463661194,1.1463663578,0,34.9641742706,-2.86591756344,0
0,1,62,30,1.1463661194,1.14636611939,0,34.9641742706,-1.71955132485,0
0,1,61,30,1.1463661193,1.14636635781,0,33.8178081512,-1.71955120564,0
0,0,62,29,1.1463661194,1.1463663578,0,34.9641742706,-2.86591756344,0
0,1,61,30,1.1463661193,1.14636635781,0,33.8178081512,-1.71955120564,0
0,1,61,29,1.1463661193,1.14636611938,0,33.8178081512,-2.86591744423,0
0,1,61,28,1.1463661193,1.14636588097,0,33.8178081512,-4.0122834444,0
0,1,62,28,1.1463661194,1.14636564255,0,34.9641742706,-4.01228356362,0
0,1,63,28,1.1463661194,1.14636611938,0,36.11054039,-4.01228380203,0
0,1,63,29,1.1463661194,1.14636611938,0,36.11054039,-2.86591768265,0
0,1,63,30,1.1463661194,1.1463662386,0,36.11054039,-1.71955150366,0
0,1,62,30,1.1463661194,1.14636611939,0,34.9641742706,-1.71955132485,0
0,0,63,29,1.1463661194,1.14636611938,0,36.11054039,-2.86591768265,0
0,1,62,30,1.1463661194,1.14636611939,0,34.9641742706,-1.71955132485,0
0,1,62,29,1.1463661194,1.1463663578,0,34.9641742706,-2.86591756344,0
0,1,62,28,1.1463661194,1.14636564255,0,34.9641742706,-4.01228356362,0
0,1,63,28,1.1463661194,1.14636611938,0,36.11054039,-4.01228380203,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,63,30,1.1463661194,1.1463662386,0,36.11054039,-1.71955150366,0
0,0,0,30,1.1463661194,1.14636647701,0,-36.1105365753,-1.71953898668,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,29,1.1463661194,1.1463663578,0,-36.1105365753,-2.86590540409,0
0,1,1,29,1.1463661194,1.14636659622,0,-34.9641704559,-2.86590576172,0
0,1,1,30,1.1463661194,1.14636647701,0,-34.9641704559,-1.71953922511,0
0,1,1,31,1.1463661194,1.14635609435,0,-34.9641704559,-0.573177939424,0
0,1,0,31,1.1463661194,1.14635585803,0,-36.1105365753,-0.573177819165,0
0,0,1,30,1.1463661194,1.14636647701,0,-34.9641704559,-1.71953922511,0
0,1,0,31,1.1463661194,1.14635585803,0,-36.1105365753,-0.573177819165,0
0,1,0,30,1.1463661194,1.14636647701,0,-36.1105365753,-1.71953898668,0
0,1,0,29,1.1463661194,1.1463663578,0,-36.1105365753,-2.86590540409,0
0,1,1,29,1.1463661194,1.14636659622,0,-34.9641704559,-2.86590576172,0
0,1,2,29,1.1463661193,1.14636659622,0,-33.8178043365,-2.86590600014,0
0,1,2,30,1.1463661193,1.14636647702,0,-33.8178043365,-1.71953946352,0
0,1,2,31,1.1463661193,1.14635633066,0,-33.8178043365,-0.573178059679,0
0,1,1,31,1.1463661194,1.14635609435,0,-34.9641704559,-0.573177939424,0
0,0,2,30,1.1463661193,1.14636647702,0,-33.8178043365,-1.71953946352,0
0,1,1,31,1.1463661194,1.14635609435,0,-34.9641704559,-0.573177939424,0
0,1,1,30,1.1463661194,1.14636647701,0,-34.9641704559,-1.71953922511,0
0,1,1,29,1.1463661194,1.14636659622,0,-34.9641704559,-2.86590576172,0
0,1,2,29,1.1463661193,1.14636659622,0,-33.8178043365,-2.86590600014,0
0,1,3,29,1.1463661194,1.14636635781,0,-32.6714382172,-2.86590611934,0
0,1,3,30,1.1463661194,1.14636659622,0,-32.6714382172,-1.71953964233,0
0,1,3,31,1.1463661194,1.14635644777,0,-32.6714382172,-0.573178120333,0
0,1,2,31,1.1463661193,1.14635633066,0,-33.8178043365,-0.573178059679,0
0,0,3,30,1.1463661194,1.14636659622,0,-32.6714382172,-1.71953964233,0
0,1,2,31,1.1463661193,1.14635633066,0,-33.8178043365,-0.573178059679,0
0,1,2,30,1.1463661193,1.14636647702,0,-33.8178043365,-1.71953946352,0
0,1,2,29,1.1463661193,1.14636659622,0,-33.8178043365,-2.86590600014,0
0,1,3,29,1.1463661194,1.14636635781,0,-32.6714382172,-2.86590611934,0
0,1,4,29,1.1463680268,1.14636635781,0,-31.5250711441,-2.86590635776,0
0,1,4,30,1.1463680268,1.14636659622,0,-31.5250711441,-1.71953988075,0
0,1,4,31,1.1463680268,1.14635674649,0,-31.5250711441,-0.573178209393,0
0,1,3,31,1.1463661194,1.14635644777,0,-32.6714382172,-0.573178120333,0
0,0,4,30,1.1463680268,1.14636659622,0,-31.5250711441,-1.71953988075,0
0,1,3,31,1.1463661194,1.14635644777,0,-32.6714382172,-0.573178120333,0
0,1,3,30,1.1463661194,1.14636659622,0,-32.6714382172,-1.71953964233,0
0,1,3,29,1.1463661194,1.14636635781,0,-32.6714382172,-2.86590611934,0
0,1,4,29,1.1463680268,1.14636635781,0,-31.5250711441,-2.86590635776,0
0,1,5,29,1.1463661193,1.14636659623,0,-30.3787040711,-2.86590647697,0
0,1,5,30,1.1463661193,1.1463663578,0,-30.3787040711,-1.71953999996,0
0,1,5,31,1.1463661193,1.14635698152,0,-30.3787040711,-0.573178330298,0
0,1,4,31,1.1463680268,1.14635674649,0,-31.5250711441,-0.573178209393,0
0,0,5,30,1.1463661193,1.1463663578,0,-30.3787040711,-1.71953999996,0
0,1,4,31,1.1463680268,1.14635674649,0,-31.5250711441,-0.573178209393,0
0,1,4,30,1.1463680268,1.14636659622,0,-31.5250711441,-1.71953988075,0
0,1,4,29,1.1463680268,1.14636635781,0,-31.5250711441,-2.86590635776,0
0,1,5,29,1.1463661193,1.14636659623,0,-30.3787040711,-2.86590647697,0
0,1,6,29,1.1463661194,1.14636659622,0,-29.2323379517,-2.86590671539,0
0,1,6,30,1.1463661194,1.14636647701,0,-29.2323379517,-1.71954017877,0
0,1,6,31,1.1463661194,1.14635709734,0,-29.2323379517,-0.573178391598,0
0,1,5,31,1.1463661193,1.14635698152,0,-30.3787040711,-0.573178330298,0
0,0,6,30,1.1463661194,1.14636647701,0,-29.2323379517,-1.71954017877,0
0,1,5,31,1.1463661193,1.14635698152,0,-30.3787040711,-0.573178330298,0
0,1,5,30,1.1463661193,1.1463663578,0,-30.3787040711,-1.71953999996,0
0,1,5,29,1.1463661193,1.14636659623,0,-30.3787040711,-2.86590647697,0
0,1,6,29,1.1463661194,1.14636659622,0,-29.2323379517,-2.86590671539,0
0,1,7,29,1.1463661194,1.14636659622,0,-28.0859718323,-2.86590695381,0
0,1,7,30,1.1463661194,1.14636647701,0,-28.0859718323,-1.7195404172,0
0,1,7,31,1.1463661194,1.14635733237,0,-28.0859718323,-0.573178512503,0
0,1,6,31,1.1463661194,1.14635709734,0,-29.2323379517,-0.573178391598,0
0,0,7,30,1.1463661194,1.14636647701,0,-28.0859718323,-1.7195404172,0
0,1,6,31,1.1463661194,1.14635709734,0,-29.2323379517,-0.573178391598,0
0,1,6,30,1.1463661194,1.14636647701,0,-29.2323379517,-1.71954017877,0
0,1,6,29,1.1463661194,1.14636659622,0,-29.2323379517,-2.86590671539,0
0,1,7,29,1.1463661194,1.14636659622,0,-28.0859718323,-2.86590695381,0
0,1,8,29,1.1463661194,1.1463663578,0,-26.9396057129,-2.86590707302,0
0,1,8,30,1.1463661194,1.14636647701,0,-26.9396057129,-1.71954065561,0
0,1,8,31,1.1463661194,1.1463575674,0,-26.9396057129,-0.573178633408,0
0,1,7,31,1.1463661194,1.14635733237,0,-28.0859718323,-0.573178512503,0
0,0,8,30,1.1463661194,1.14636647701,0,-26.9396057129,-1.71954065561,0
0,1,7,31,1.1463661194,1.14635733237,0,-28.0859718323,-0.573178512503,0
0,1,7,30,1.1463661194,1.14636647701,0,-28.0859718323,-1.7195404172,0
0,1,7,29,1.1463661194,1.14636659622,0,-28.0859718323,-2.86590695381,0
0,1,8,29,1.1463661194,1.1463663578,0,-26.9396057129,-2.86590707302,0
0,1,9,29,1.1463680267,1.1463663578,0,-25.7932386398,-2.86590731144,0
0,1,9,30,1.1463680267,1.14636647701,0,-25.7932386398,-1.71954089404,0
0,1,9,31,1.1463680267,1.14635780243,0,-25.7932386398,-0.573178754313,0
0,1,8,31,1.1463661194,1.1463575674,0,-26.9396057129,-0.573178633408,0
0,0,9,30,1.1463680267,1.14636647701,0,-25.7932386398,-1.71954089404,0
0,1,8,31,1.1463661194,1.1463575674,0,-26.9396057129,-0.573178633408,0
0,1,8,30,1.1463661194,1.14636647701,0,-26.9396057129,-1.71954065561,0
0,1,8,29,1.1463661194,1.1463663578,0,-26.9396057129,-2.86590707302,0
0,1,9,29,1.1463680267,1.1463663578,0,-25.7932386398,-2.86590731144,0
0,1,10,29,1.1463661194,1.14636683464,0,-24.6468715668,-2.86590754986,0
0,1,10,30,1.1463661194,1.14636635781,0,-24.6468715668,-1.71954095364,0
0,1,10,31,1.1463661194,1.14635791824,0,-24.6468715668,-0.573178815608,0
0,1,9,31,1.1463680267,1.14635780243,0,-25.7932386398,-0.573178754313,0
0,0,10,30,1.1463661194,1.14636635781,0,-24.6468715668,-1.71954095364,0
0,1,9,31,1.1463680267,1.14635780243,0,-25.7932386398,-0.573178754313,0
0,1,9,30,1.1463680267,1.14636647701,0,-25.7932386398,-1.71954089404,0
0,1,9,29,1.1463680267,1.1463663578,0,-25.7932386398,-2.86590731144,0
0,1,10,29,1.1463661194,1.14636683464,0,-24.6468715668,-2.86590754986,0
0,1,11,29,1.1463661194,1.1463663578,0,-23.5005054474,-2.86590778828,0
0,1,11,30,1.1463661194,1.14636659623,0,-23.5005054474,-1.71954131126,0
0,1,11,31,1.1463661194,1.14635815327,0,-23.5005054474,-0.573178936513,0
0,1,10,31,1.1463661194,1.14635791824,0,-24.6468715668,-0.573178815608,0
0,0,11,30,1.1463661194,1.14636659623,0,-23.5005054474,-1.71954131126,0
0,1,10,31,1.1463661194,1.14635791824,0,-24.6468715668,-0.573178815608,0
0,1,10,30,1.1463661194,1.14636635781,0,-24.6468715668,-1.71954095364,0
0,1,10,29,1.1463661194,1.14636683464,0,-24.6468715668,-2.86590754986,0
0,1,11,29,1.1463661194,1.1463663578,0,-23.5005054474,-2.86590778828,0
0,1,12,29,1.1463661194,1.14636635781,0,-22.354139328,-2.8659080267,0
0,1,12,30,1.1463661194,1.14636659622,0,-22.354139328,-1.71954154968,0
0,1,12,31,1.1463661194,1.1463583883,0,-22.354139328,-0.573179057418,0
0,1,11,31,1.1463661194,1.14635815327,0,-23.5005054474,-0.573178936513,0
0,0,12,30,1.1463661194,1.14636659622,0,-22.354139328,-1.71954154968,0
0,1,11,31,1.1463661194,1.14635815327,0,-23.5005054474,-0.573178936513,0
0,1,11,30,1.1463661194,1.14636659623,0,-23.5005054474,-1.71954131126,0
0,1,11,29,1.1463661194,1.1463663578,0,-23.5005054474,-2.86590778828,0
0,1,12,29,1.1463661194,1.14636635781,0,-22.354139328,-2.8659080267,0
0,1,13,29,1.1463661194,1.14636659623,0,-21.2077732086,-2.86590814591,0
0,1,13,30,1.1463661194,1.1463663578,0,-21.2077732086,-1.71954166889,0
0,1,13,31,1.1463661194,1.14635862333,0,-21.2077732086,-0.573179178323,0
0,1,12,31,1.1463661194,1.1463583883,0,-22.354139328,-0.573179057418,0
0,0,13,30,1.1463661194,1.1463663578,0,-21.2077732086,-1.71954166889,0
0,1,12,31,1.1463661194,1.1463583883,0,-22.354139328,-0.573179057418,0
0,1,12,30,1.1463661194,1.14636659622,0,-22.354139328,-1.71954154968,0
0,1,12,29,1.1463661194,1.14636635781,0,-22.354139328,-2.8659080267,0
0,1,13,29,1.1463661194,1.14636659623,0,-21.2077732086,-2.86590814591,0
0,1,14,29,1.1463661194,1.14636659622,0,-20.0614070892,-2.86590838432,0
0,1,14,30,1.1463661194,1.14636647701,0,-20.0614070892,-1.7195418477,0
0,1,14,31,1.1463661194,1.14635873915,0,-20.0614070892,-0.573179239623,0
0,1,13,31,1.1463661194,1.14635862333,0,-21.2077732086,-0.573179178323,0
0,0,14,30,1.1463661194,1.14636647701,0,-20.0614070892,-1.7195418477,0
0,1,13,31,1.1463661194,1.14635862333,0,-21.2077732086,-0.573179178323,0
0,1,13,30,1.1463661194,1.1463663578,0,-21.2077732086,-1.71954166889,0
0,1,13,29,1.1463661194,1.14636659623,0,-21.2077732086,-2.86590814591,0
0,1,14,29,1.1463661194,1.14636659622,0,-20.0614070892,-2.86590838432,0
0,1,15,29,1.146364212,1.14636659622,0,-18.9150419235,-2.86590862274,0
0,1,15,30,1.146364212,1.14636647701,0,-18.9150419235,-1.71954208612,0
0,1,15,31,1.1463661193,1.14635897418,0,-18.9150409699,-0.573179360528,0
0,1,14,31,1.1463661194,1.14635873915,0,-20.0614070892,-0.573179239623,0
0,0,15,30,1.146364212,1.14636647701,0,-18.9150419235,-1.71954208612,0
0,1,14,31,1.1463661194,1.14635873915,0,-20.0614070892,-0.573179239623,0
0,1,14,30,1.1463661194,1.14636647701,0,-20.0614070892,-1.7195418477,0
0,1,14,29,1.1463661194,1.14636659622,0,-20.0614070892,-2.86590838432,0
0,1,15,29,1.146364212,1.14636659622,0,-18.9150419235,-2.86590862274,0
0,1,16,29,1.1463661194,1.1463663578,0,-17.7686767578,-2.86590874195,0
0,1,16,30,1.1463661194,1.14636647701,0,-17.7686767578,-1.71954232454,0
0,1,16,31,1.1463661194,1.14635920921,0,-17.7686748505,-0.573179481433,0
0,1,15,31,1.1463661193,1.14635897418,0,-18.9150409699,-0.573179360528,0
0,0,16,30,1.1463661194,1.14636647701,0,-17.7686767578,-1.71954232454,0
0,1,15,31,1.1463661193,1.14635897418,0,-18.9150409699,-0.573179360528,0
0,1,15,30,1.146364212,1.14636647701,0,-18.9150419235,-1.71954208612,0
0,1,15,29,1.146364212,1.14636659622,0,-18.9150419235,-2.86590862274,0
0,1,16,29,1.1463661194,1.1463663578,0,-17.7686767578,-2.86590874195,0
0,1,17,29,1.1463661194,1.1463663578,0,-16.6223106384,-2.86590874195,0
0,1,17,30,1.1463661194,1.1463663578,0,-16.6223106384,-1.71954238415,0
0,1,17,31,1.1463661194,1.14635932503,0,-16.6223087311,-0.573179542733,0
0,1,16,31,1.1463661194,1.14635920921,0,-17.7686748505,-0.573179481433,0
0,0,17,30,1.1463661194,1.1463663578,0,-16.6223106384,-1.71954238415,0
0,1,16,31,1.1463661194,1.14635920921,0,-17.7686748505,-0.573179481433,0
0,1,16,30,1.1463661194,1.14636647701,0,-17.7686767578,-1.71954232454,0
0,1,16,29,1.1463661194,1.1463663578,0,-17.7686767578,-2.86590874195,0
0,1,17,29,1.1463661194,1.1463663578,0,-16.6223106384,-2.86590874195,0
0,1,18,29,1.146367073,1.1463663578,0,-15.4759440422,-2.86590898037,0
0,1,18,30,1.146367073,1.14636635781,0,-15.4759440422,-1.71954262257,0
0,1,18,31,1.1463661194,1.14635956005,0,-15.4759426117,-0.573179663633,0
0,1,17,31,1.1463661194,1.14635932503,0,-16.6223087311,-0.573179542733,0
0,0,18,30,1.146367073,1.14636635781,0,-15.4759440422,-1.71954262257,0
0,1,17,31,1.1463661194,1.14635932503,0,-16.6223087311,-0.573179542733,0
0,1,17,30,1.1463661194,1.1463663578,0,-16.6223106384,-1.71954238415,0
0,1,17,29,1.1463661194,1.1463663578,0,-16.6223106384,-2.86590874195,0
0,1,18,29,1.146367073,1.1463663578,0,-15.4759440422,-2.86590898037,0
0,1,19,29,1.1463661194,1.14636659622,0,-14.329577446,-2.86590909958,0
0,1,19,30,1.1463661194,1.1463662386,0,-14.329577446,-1.71954268217,0
0,1,19,31,1.1463661194,1.14635967587,0,-14.3295764923,-0.573179724933,0
0,1,18,31,1.1463661194,1.14635956005,0,-15.4759426117,-0.573179663633,0
0,0,19,30,1.1463661194,1.1463662386,0,-14.329577446,-1.71954268217,0
0,1,18,31,1.1463661194,1.14635956005,0,-15.4759426117,-0.573179663633,0
0,1,18,30,1.146367073,1.14636635781,0,-15.4759440422,-1.71954262257,0
0,1,18,29,1.146367073,1.1463663578,0,-15.4759440422,-2.86590898037,0
0,1,19,29,1.1463661194,1.14636659622,0,-14.329577446,-2.86590909958,0
0,1,20,29,1.1463670731,1.1463663578,0,-13.1832108498,-2.86590921879,0
0,1,20,30,1.1463670731,1.14636635781,0,-13.1832108498,-1.71954286098,0
0,1,20,31,1.146367073,1.14635979169,0,-13.1832098961,-0.573179786233,0
0,1,19,31,1.1463661194,1.14635967587,0,-14.3295764923,-0.573179724933,0
0,0,20,30,1.1463670731,1.14636635781,0,-13.1832108498,-1.71954286098,0
0,1,19,31,1.1463661194,1.14635967587,0,-14.3295764923,-0.573179724933,0
0,1,19,30,1.1463661194,1.1463662386,0,-14.329577446,-1.71954268217,0
0,1,19,29,1.1463661194,1.14636659622,0,-14.329577446,-2.86590909958,0
0,1,20,29,1.1463670731,1.1463663578,0,-13.1832108498,-2.86590921879,0
0,1,21,29,1.1463661194,1.14636659622,0,-12.0368442535,-2.86590957642,0
0,1,21,30,1.1463661194,1.14636635781,0,-12.0368442535,-1.71954309941,0
0,1,21,31,1.1463661194,1.14636002672,0,-12.0368432999,-0.573179907138,0
0,1,20,31,1.146367073,1.14635979169,0,-13.1832098961,-0.573179786233,0
0,0,21,30,1.1463661194,1.14636635781,0,-12.0368442535,-1.71954309941,0
0,1,20,31,1.146367073,1.14635979169,0,-13.1832098961,-0.573179786233,0
0,1,20,30,1.1463670731,1.14636635781,0,-13.1832108498,-1.71954286098,0
0,1,20,29,1.1463670731,1.1463663578,0,-13.1832108498,-2.86590921879,0
0,1,21,29,1.1463661194,1.14636659622,0,-12.0368442535,-2.86590957642,0
0,1,22,29,1.1463661193,1.14636659623,0,-10.8904781342,-2.86590981483,0
0,1,22,30,1.1463661193,1.1463663578,0,-10.8904781342,-1.71954333782,0
0,1,22,31,1.1463661194,1.14636026175,0,-10.8904771805,-0.573180028044,0
0,1,21,31,1.1463661194,1.14636002672,0,-12.0368432999,-0.573179907138,0
0,0,22,30,1.1463661193,1.1463663578,0,-10.8904781342,-1.71954333782,0
0,1,21,31,1.1463661194,1.14636002672,0,-12.0368432999,-0.573179907138,0
0,1,21,30,1.1463661194,1.14636635781,0,-12.0368442535,-1.71954309941,0
0,1,21,29,1.1463661194,1.14636659622,0,-12.0368442535,-2.86590957642,0
0,1,22,29,1.1463661193,1.14636659623,0,-10.8904781342,-2.86590981483,0
0,1,23,29,1.14636611942,1.14636635781,0,-9.74411201479,-2.86590993404,0
0,1,23,30,1.14636611942,1.1463663578,0,-9.74411201479,-1.71954357624,0
0,1,23,31,1.1463661194,1.14636049678,0,-9.7441110611,-0.573180148949,0
0,1,22,31,1.1463661194,1.14636026175,0,-10.8904771805,-0.573180028044,0
